"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","condition","Columns"
"fib","Goblet / DCS","Lamb1","ITGA3_ITGB1",0.00425813952373163,0,"LAMB1_ITGA3_ITGB1","Lamb1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Lamb1","ITGA3_ITGB1",0.00260957423632262,0,"LAMB1_ITGA3_ITGB1","Lamb1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Lamb1","ITGA3_ITGB1",0.00373943462904823,0,"LAMB1_ITGA3_ITGB1","Lamb1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Lamc1","ITGA3_ITGB1",0.00092112360014472,0,"LAMC1_ITGA3_ITGB1","Lamc1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Lamc1","ITGA3_ITGB1",0.000948093605748291,0,"LAMC1_ITGA3_ITGB1","Lamc1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Lamc1","ITGA3_ITGB1",0.0015084308949488,0,"LAMC1_ITGA3_ITGB1","Lamc1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Lamc1","ITGA3_ITGB1",0.00143620618955115,0,"LAMC1_ITGA3_ITGB1","Lamc1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Lamc1","ITGA3_ITGB1",0.0048211083054976,0,"LAMC1_ITGA3_ITGB1","Lamc1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Lamc1","ITGA3_ITGB1",0.00124514612914188,0,"LAMC1_ITGA3_ITGB1","Lamc1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Lamc1","ITGA3_ITGB1",0.00128000759621473,0,"LAMC1_ITGA3_ITGB1","Lamc1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Lamc1","ITGA3_ITGB1",0.000783537384297428,0,"LAMC1_ITGA3_ITGB1","Lamc1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Lamc1","ITGA3_ITGB1",0.00112367419176941,0,"LAMC1_ITGA3_ITGB1","Lamc1  - (Itga3+Itgb1)","LAMININ","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Thbs1","ITGA3_ITGB1",0.00103950703451542,0.01,"THBS1_ITGA3_ITGB1","Thbs1  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Thbs1","ITGA3_ITGB1",0.00106993953161669,0,"THBS1_ITGA3_ITGB1","Thbs1  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Thbs1","ITGA3_ITGB1",0.00170216686413306,0,"THBS1_ITGA3_ITGB1","Thbs1  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Thbs1","ITGA3_ITGB1",0.00162068100420037,0,"THBS1_ITGA3_ITGB1","Thbs1  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Thbs1","ITGA3_ITGB1",0.00543799224775763,0,"THBS1_ITGA3_ITGB1","Thbs1  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Thbs1","ITGA3_ITGB1",0.00140511459232653,0,"THBS1_ITGA3_ITGB1","Thbs1  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Thbs1","ITGA3_ITGB1",0.00144444836175245,0,"THBS1_ITGA3_ITGB1","Thbs1  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Thbs1","ITGA3_ITGB1",0.00088425379460117,0,"THBS1_ITGA3_ITGB1","Thbs1  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Thbs1","ITGA3_ITGB1",0.00126805652614512,0,"THBS1_ITGA3_ITGB1","Thbs1  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Thbs2","ITGA3_ITGB1",0.00837403841996533,0,"THBS2_ITGA3_ITGB1","Thbs2  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Thbs2","ITGA3_ITGB1",0.00861734359162621,0,"THBS2_ITGA3_ITGB1","Thbs2  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Thbs2","ITGA3_ITGB1",0.0136483986313042,0,"THBS2_ITGA3_ITGB1","Thbs2  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Thbs2","ITGA3_ITGB1",0.0130024733130338,0,"THBS2_ITGA3_ITGB1","Thbs2  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Thbs2","ITGA3_ITGB1",0.0424873065331868,0,"THBS2_ITGA3_ITGB1","Thbs2  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Thbs2","ITGA3_ITGB1",0.0112901370608847,0,"THBS2_ITGA3_ITGB1","Thbs2  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Thbs2","ITGA3_ITGB1",0.0116029698301119,0,"THBS2_ITGA3_ITGB1","Thbs2  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Thbs2","ITGA3_ITGB1",0.00713117255446947,0,"THBS2_ITGA3_ITGB1","Thbs2  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Thbs2","ITGA3_ITGB1",0.0101987189879833,0,"THBS2_ITGA3_ITGB1","Thbs2  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Thbs3","ITGA3_ITGB1",0.000553297258881969,0,"THBS3_ITGA3_ITGB1","Thbs3  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Thbs3","ITGA3_ITGB1",0.000569503645314487,0,"THBS3_ITGA3_ITGB1","Thbs3  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Thbs3","ITGA3_ITGB1",0.000906291667392661,0,"THBS3_ITGA3_ITGB1","Thbs3  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Thbs3","ITGA3_ITGB1",0.000862872886092259,0,"THBS3_ITGA3_ITGB1","Thbs3  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Thbs3","ITGA3_ITGB1",0.00290044743977984,0,"THBS3_ITGA3_ITGB1","Thbs3  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Thbs3","ITGA3_ITGB1",0.000748026839282713,0,"THBS3_ITGA3_ITGB1","Thbs3  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Thbs3","ITGA3_ITGB1",0.000768980730319021,0,"THBS3_ITGA3_ITGB1","Thbs3  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Thbs3","ITGA3_ITGB1",0.000470626577740831,0,"THBS3_ITGA3_ITGB1","Thbs3  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Thbs3","ITGA3_ITGB1",0.000675019278316469,0,"THBS3_ITGA3_ITGB1","Thbs3  - (Itga3+Itgb1)","THBS","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Col1a1","ITGA3_ITGB1",0.0160666909690818,0,"COL1A1_ITGA3_ITGB1","Col1a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
"fib","proCSC","Col1a1","ITGA3_ITGB1",0.0165297781182628,0,"COL1A1_ITGA3_ITGB1","Col1a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_proCSC"
"fib","revCSC","Col1a1","ITGA3_ITGB1",0.0260589160905901,0,"COL1A1_ITGA3_ITGB1","Col1a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_revCSC"
"fib","TA 1","Col1a1","ITGA3_ITGB1",0.0248404412263228,0,"COL1A1_ITGA3_ITGB1","Col1a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 1"
"fib","TA 2","Col1a1","ITGA3_ITGB1",0.0790202598469814,0,"COL1A1_ITGA3_ITGB1","Col1a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_TA 2"
"fib","ER Stress","Col1a1","ITGA3_ITGB1",0.0216032487574722,0,"COL1A1_ITGA3_ITGB1","Col1a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_ER Stress"
"fib","Goblet / DCS","Col1a1","ITGA3_ITGB1",0.0221954273772629,0,"COL1A1_ITGA3_ITGB1","Col1a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Goblet / DCS"
"fib","Early Enterocyte","Col1a1","ITGA3_ITGB1",0.0136978612054925,0,"COL1A1_ITGA3_ITGB1","Col1a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Early Enterocyte"
"fib","Late Enterocyte","Col1a1","ITGA3_ITGB1",0.0195345594390094,0,"COL1A1_ITGA3_ITGB1","Col1a1  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_Late Enterocyte"
"fib","CSC","Col1a2","ITGA3_ITGB1",0.0125864516212222,0,"COL1A2_ITGA3_ITGB1","Col1a2  - (Itga3+Itgb1)","COLLAGEN","ECM-Receptor","KEGG: mmu04512","fibWT","fibWT_CSC"
