batch,replicate,condition,culture,format,cell-type,media,W,E,N,R,genotype,A,K,P,106Cd_RFP,110Cd_mCherry,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,140Ce_EQ_Beads,141Pr_pPDPK1_S241,142Nd_cCaspase_3_D175,143Nd_C-MYC_1,144Nd_PDPN,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,151Eu_pPKCa_T497,152Sm_pAKT_T308,153Eu_pCREB_S133,154Sm_pSMAD1_5_9,155Gd_pAKT_S473_3,156Gd_pNF-kB_p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38_MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_cCaspase_8_D387,173Yb_Cyclin_B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA_1,193Ir_DNA_2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B2,2,WT-Fib_W_Org_2,WT-Fib_W,co-culture,Org,W,1,0,0,0,WT,0,0,0,-0.03161430077356207,-0.047264366795591234,0.623342145308538,-0.36882220888811207,-0.4752948497779185,-0.21175711938446337,-0.17113461502158023,-0.05592900517305886,-0.20806687403205554,0.27336838462353574,0.12246399569054232,0.1426533990706563,0.7146876794131323,0.341459029568705,-0.1704594400173745,-0.11909124104644717,0.2717163984261207,0.10639911150575038,0.140426572682582,0.14053390353958667,0.24888603714211693,0.13682112470588623,0.1680478587973292,-0.07303957432871375,0.11571219491412657,-0.26625247118378165,0.4775053200382817,-0.18603374362336839,0.21644734674817562,0.10298025172630032,0.3033048849572399,-0.20943290900043082,0.09247366860006964,0.7409491837160943,0.7277565353171385,0.2575256075160741,1.0332219403648608,0.2462743861102238,0.3796884066534132,0.3996361959996252,0.22648977017190575,0.9489078535932524,0.33124864493888617,0.12445738724017323,-0.12252741464834128,-0.14100740783387494,0.031110092055774672,-0.47756048233445103,-0.11563405952060934
B2,2,WT_Ctrl_Org_2,WT_Ctrl,monoculture,Org,Ctrl,0,0,0,0,WT,0,0,0,-0.008978378706356491,-0.0059087605569199345,-0.014734195094737144,-0.06242401948859803,-0.04799932508890683,0.011709614703246161,0.20403629933691406,-0.005765769357434721,0.010089182380404946,0.01388229328513501,0.010380515097160481,0.002845599997615517,0.006188141267126427,0.008185533222340164,-0.011857170695816368,-0.014945698522275456,-0.00888846313787773,-0.02695248586110359,-0.011556526841191881,0.003683980647870692,0.02114232483895917,0.006995128868044017,-0.004633150040239939,-0.03511919355635378,-0.008904522136554325,-0.01809446477628517,0.01320980702017049,-0.01872736950869247,0.024996664674208212,-0.026536380707630525,0.006282308461820544,-0.025601126974549568,-0.01771360400580159,0.01038965412458661,0.044463047948433226,0.01885512100587774,0.006243133086957961,0.00801563247787847,0.026045907461020153,0.026614960344067417,-0.017552184265315383,-0.05039230236398397,-0.009417176555324303,0.12072332306625885,-0.00901739504732328,-0.007978723375850946,0.011774468605978139,-0.0382193029377066,-0.00482958696517448
B2,2,WT_ENR_Org_2,WT_ENR,monoculture,Org,ENR,0,1,1,1,WT,0,0,0,-0.06059703073575892,-0.06963607289584273,0.46329501663681577,-0.540346593209604,-0.8215386730386818,-0.313700845399595,1.0632938113783956,0.02961417137605262,-0.32300314710789774,-0.09046994730151457,0.10204586781688141,0.17995909167641375,0.17993883587436638,0.22199556635325723,-0.13190123481479432,0.13756077656945087,0.32207367310887824,0.645645200062257,0.4871481601123924,0.4623054456731112,0.41490105379486963,0.19254087223578042,0.13582760461584512,-0.3277357727695274,0.14328850185351824,-0.2551734628409714,0.682025670003938,0.15771748112734799,0.22549743857079568,1.186563928121943,0.2696944357688834,-0.2352010989648689,-0.16076296984376698,0.17470346693562216,-0.07606801824437659,0.1233820494359901,0.8676396339570966,0.13562819744514423,0.6787672038634229,0.1314981229354864,-0.22391086951578096,-0.8882945320940041,0.5941118704478378,-0.1763356276293381,-0.13031041133765697,-0.15073645964070526,0.11981575366064925,0.2566958270218067,-0.0763891307700278
B2,2,WT_E_Org_2,WT_E,monoculture,Org,E,0,1,0,0,WT,0,0,0,-0.03394055033651619,-0.038412792983758104,0.05141197858791892,0.10680083302797508,-0.33610880070115107,-0.16247567930100362,0.4099945130621264,0.02095892278727636,0.06969910325027515,0.2412972737740483,0.1073559726567993,0.15053152587425558,0.1737980594678968,0.2927016399377356,0.15097459580567532,0.14395050041694835,0.3844852335407655,0.3462195237340701,0.347765469962856,0.3023485535680014,0.3180806144403249,0.21763075313114347,0.16018427655780187,-0.11604197627627802,0.17771982911051262,-0.14355133964195385,0.4100162956214528,0.2576361429121229,0.37972330785867886,0.7306229237020605,0.2409684896601499,-0.08961322060375772,0.09036775809566294,0.18458676774431743,0.2613517456171471,0.22236686041024867,0.3416701603854965,0.18243170566722136,0.4122258631081236,0.28140766480095275,0.38791091381322007,-0.6200744349446959,0.4990678745750642,0.16783277565205057,-0.07867479072270755,-0.09063355648122366,0.10671691256589286,-0.09724948190665962,-0.012817149101955302
B2,2,WT_N_Org_2,WT_N,monoculture,Org,N,0,0,1,0,WT,0,0,0,-0.007300790916666966,0.015807454975635103,0.054011951345297786,0.036279419666194725,-0.06210178621217897,-0.05069748092212095,-0.12342605173973381,0.028210864617594356,0.02633850925779732,0.2153458984853095,0.09309063400101666,0.12157680539152876,0.1424316168889696,0.2357620658036842,0.12372361938626794,0.1483752213273869,0.18866963686973465,0.1809619389818489,0.2032023923389553,0.17420181825950898,0.17780015573966207,0.1759951576404855,0.15933092446569053,0.0808976212404994,0.17911176096223497,0.03801477931494647,0.22133918250366696,0.11896378631180413,0.2634885719563035,0.266949432149047,0.21056931403581014,-0.0354422270333639,0.11007110692792481,0.3220318317539837,0.20943293337121735,0.26725473367156444,0.2239290149449526,0.2231273917109393,0.26205094102798915,0.2448255745061509,0.13505866566857722,0.2124669726266051,0.3344475869277012,0.24415937233592677,-0.025277306820057938,-0.038974656573928096,0.15792902631418804,0.09825692105866538,-0.012982969814461134
B2,2,WT_R_Org_2,WT_R,monoculture,Org,R,0,0,0,1,WT,0,0,0,-0.01738252177570368,-0.036881149561136174,0.31169529473407304,-0.1356320274559378,-0.3147421562016001,-0.12478450102519642,-0.14853799896604022,0.02496086491774123,-0.17940255894923318,0.024770250235391117,0.029418651718795708,0.048332797013644964,0.04055295922623024,0.08276202671224027,-0.09668910940271526,0.07728126108559387,-0.02722904116367725,0.1947130562949532,0.11623730648283415,0.08324979528501572,0.05875397125441583,0.05523173271699214,0.020187108366809335,-0.19022246546712102,0.04116052003293587,-0.08534462543570938,0.14924240149789358,-0.03699958783134634,-0.048810044744566454,0.33502987285505137,0.06670084774394343,-0.0869513944204425,-0.053346979728740695,0.16946045192511408,0.02691081317180617,0.07486464758615875,0.29122776007841333,-0.016311354608177685,0.22328561567818048,0.04446958489484787,-0.23078835892071992,-0.06578282797094795,0.11916127301027131,-0.24226616446735189,-0.037846540311618965,-0.041461449844280615,0.031183635751134038,0.20761416192017068,-0.052134952773291096
B2,2,WT_WENR_Org_2,WT_WENR,monoculture,Org,WENR,1,1,1,1,WT,0,0,0,-0.05882124456793548,-0.08484534337363947,0.5917411103860877,-0.7040892235915629,-0.5906072040390363,-0.2684572970873722,-0.6089123247324607,0.04092351398868933,-0.5432340394617725,0.06059508272222851,0.11259501966946021,0.19611486931251437,0.1897330896494051,0.19099374137335356,-0.14938747786769796,0.15443122951336435,0.1965175468236608,0.28315549654827077,0.2987572374257012,0.34696662769854814,0.1661122231653342,0.2041221063551521,0.15475312275378075,-0.2611061625172063,0.09026588100791222,-0.17922226470939806,0.3647361380849694,-0.13438201687177223,-0.05467287183163474,0.729981788693361,0.19095790057162518,-0.23794901123807352,-0.18029233056459829,0.3031882572888279,-0.22357952934540343,0.22579939874966695,0.9109919487786905,0.1718619228981329,0.5399474397926183,0.2554188588492129,-0.1696729376934268,0.5415723776294408,0.5373233058462472,-0.110751673146367,-0.15774249822867414,-0.1852336901590486,-0.056425003345711114,-0.2162469869084245,-0.1189197833970902
B2,2,WT_WEN_Org_2,WT_WEN,monoculture,Org,WEN,1,1,1,0,WT,0,0,0,-0.060080434211852364,-0.07497358832108596,0.4394146472653992,-0.6242699165767387,-0.13490144959362166,-0.13390081222983832,0.4589393555438143,-0.011619514859595042,-0.3339512785232396,-0.142092692783148,0.03814158974051508,0.07945406429224995,0.14500029547173227,0.02319412379181387,-0.23570236463750666,-0.031774894904661594,0.1191543473600877,0.18201378578239652,0.12881211998684639,0.18057578971896088,0.06403410412192387,0.06331935250458944,0.08553997972029664,-0.21317750110084352,0.03274752366602451,-0.1862769924010651,0.15963355302555443,-0.2829676050742232,-0.10661684946659924,0.11030997176204231,0.05103225480041362,-0.24725348749110504,-0.23848877691887158,0.16436551591714757,-0.32068391306004174,0.057714833862574255,0.5580471125963377,-0.016904464802811384,0.3033049859432795,0.07985347805269981,-0.2283937141822116,0.9015167876116588,0.27496314448812176,0.09513584264327843,-0.1826041162670929,-0.19636303136083907,-0.25156091322398255,-0.14793549815505563,-0.07855619674986575
B2,2,WT_WER_Org_2,WT_WER,monoculture,Org,WER,1,1,0,1,WT,0,0,0,-0.05747759521256446,-0.06639852678583136,0.6932647637243117,-0.7268911879469799,-0.571329504444391,-0.22994867779849992,0.9838293288038145,-0.023255749843030964,-0.39083423480857415,-0.15366064247650513,0.05479225145695248,0.12937120978446093,0.1355412590901129,0.08717532792590804,-0.21686990916244242,0.11105987378305379,0.14996271760041296,0.41565813718782935,0.29738094892592287,0.3138892501628824,0.14814257142233783,0.10981075784025976,0.0930590284212077,-0.3571425381156615,0.04548624382927062,-0.19313005546683817,0.38071898675573407,-0.12529726431933833,-0.1280037922140432,0.6506908157954434,0.10791700258355003,-0.14361601712538719,-0.18367640320182635,0.19116631234087325,-0.3312351039903436,0.06853901970907436,0.7031791434289624,0.024974738433622194,0.4899541625826525,0.07652381373503839,-0.261941593006154,0.5127579182694709,0.4696566740597436,-0.2022906012828531,-0.13078357325430745,-0.15129487793351631,-0.1909365878610766,-0.08798349185619639,-0.10045117142174743
B2,2,WT_WNR_Org_2,WT_WNR,monoculture,Org,WNR,1,0,1,1,WT,0,0,0,-0.07152264476280183,-0.09338697510376251,0.06659542908218213,-0.4802233087565885,-0.4538495041848408,-0.13932096489194626,0.4165789257504504,-0.02405755667780767,-0.7354062756898005,-0.3630263991427948,-0.039329428406292666,-0.04780456091326599,-0.1189713125337144,-0.19802929271301348,-0.6787876409558764,-0.2084022404099508,-0.288271980309892,-0.24351878793944287,-0.23318317331369154,-0.09472616608682147,-0.1159192176955485,-0.1155462813327898,-0.08158204418419013,-0.5736476568879949,-0.2879354564686507,-0.364666890730964,-0.13495961713786195,-0.5476758797307014,-0.40716598768189083,-0.22729174787898224,-0.2749807544838555,-0.5126641204233815,-0.291854238332556,0.20472393639632774,-0.5359925998540211,-0.17432569103160733,0.23888990715604558,-0.221715678564335,-0.1263721626517454,-0.18058981382500863,-0.5947962697704968,0.6509067247374801,-0.17241310396037662,-0.3205067755323276,-0.24851356208031888,-0.2508147038337704,-0.5477190965110406,-0.6492810371475152,-0.11205341512346177
B2,2,WT_W_Org_2,WT_W,monoculture,Org,W,1,0,0,0,WT,0,0,0,-0.07105210994861964,-0.09364890575652463,0.010220784722990059,-0.2666779719577956,-0.5098791061924356,-0.1036856092673057,0.2700121866141727,-0.020788365252244295,-0.5310130174232821,-0.2715243548680273,-0.051700464759211334,-0.05849271925201072,-0.03544356442576773,-0.16604322466434948,-0.5362340631205149,-0.07471163111162242,-0.17481932048163418,-0.39847684820492185,-0.2705327675130562,-0.14840575066778808,-0.15654651398598457,-0.11763359513038506,-0.09375850607240506,-0.631204595962827,-0.3364396272030461,-0.30616435383252044,-0.21616868737442682,-0.4329672628905483,-0.31148857813863023,-0.3862222776678742,-0.3107617586462267,-0.22870446276527323,-0.24153948101235453,0.05054389847482887,-0.26237546576405574,-0.17361855824077693,0.13539174951388078,-0.2101048160009028,-0.17217990645182432,-0.11407555544097425,-0.3309368167347371,0.9891652830393163,-0.22726212739462495,-0.16809924091499373,-0.21179874190731632,-0.19652199045709373,-0.5747877441284146,-0.8524106051176857,-0.09345913242401373
B2,3,WT-Fib_Ctrl_Org_3,WT-Fib_Ctrl,co-culture,Org,Ctrl,0,0,0,0,WT,0,0,0,-0.028491373837066732,-0.02832919949342875,0.6512642313729344,-0.3767789562733921,-0.4942722849201951,-0.24995116690566788,-0.12985828814189038,-0.029932518843622975,-0.08704564688519072,0.312740812139665,0.13020175346075408,0.13240136707982636,0.712561391247565,0.3798250415656065,-0.09307264715986267,-0.07167276028244132,0.342807427424836,0.13472455979204062,0.2133406495388886,0.17342219279841753,0.3087643616037127,0.15881154290025803,0.1748494263031726,0.11273877262273974,0.2364586100785477,-0.16303734639138007,0.5948803876030824,-0.04847676273552316,0.31048363687365876,0.424600683055451,0.42579651624963366,-0.07950498955247971,0.09870501591917422,0.6441117296332943,0.8561860646828354,0.2930427500925491,1.0284259654642762,0.24457421589261877,0.4723261746853815,0.38894025338448057,0.4245292641243085,0.5561578303311449,0.37814765121060123,0.14503826483619736,-0.12239296302977574,-0.13884676966475248,0.11410863708601342,0.20976151669118923,-0.08219885381309536
B2,3,WT-Fib_ENR_Org_3,WT-Fib_ENR,co-culture,Org,ENR,0,1,1,1,WT,0,0,0,-0.02106663548417407,-0.02703401021558323,0.8787854409635469,-0.3642033373796193,-0.8682886474451844,-0.3563085456027646,-0.1743844869099026,-0.029355835094251933,-0.43452741607114076,0.45067931742064427,0.19059118794223076,0.2702834230358383,0.6422250496545445,0.4524914737618462,-0.18919882444793823,-0.11472930384734943,0.3148361328232421,0.21963826292424024,0.3045883439975308,0.2972953243455885,0.4479792016998229,0.27242371078355515,0.24505372851151513,-0.17259360694957201,0.16325184582923488,-0.43863516320111595,0.6215764819610474,-0.13907973802007262,0.27008496533006515,0.7558264384096272,0.4068892269861015,-0.3931541269866816,-0.10931484400010649,0.7611999516990728,0.4820136770592131,0.3929353127628447,1.6400156659761955,0.3444159452721024,0.4775238712563056,0.5950028064929043,0.4315341950173055,0.6472495079639734,0.6570579078079173,0.14012725515372743,-0.19024630690459643,-0.22151016097063086,0.21755693278252813,-0.6950512140423425,-0.10685494386759684
B2,3,WT-Fib_E_Org_3,WT-Fib_E,co-culture,Org,E,0,1,0,0,WT,0,0,0,-0.01807827659973536,0.022552317516292004,1.0321353984550337,-0.2583939167903914,-0.48553570324053724,-0.227079747223173,-0.11782340847993633,-0.07898873092949898,0.10680152660945832,0.3804448523155758,0.1915115863384234,0.26190345330507264,0.922247760465275,0.5748043751649416,0.062149416008035835,-0.0326998109665377,0.5930659863040181,0.28635095044770575,0.40396815478292664,0.34591194653507756,0.5704619153208339,0.2821454810107778,0.3111446150802389,0.1758021988323005,0.2802076715742532,-0.09926151448404522,0.8379273970543032,0.09674499792054195,0.49135916968106086,0.6878508072441564,0.6439149162741347,0.11583365737446097,0.19047585785461293,0.7224209451216499,0.9832736273669569,0.4236088703483055,1.6772480398959912,0.3829719070762716,0.6531240599729522,0.5189092122267935,0.7873402260616447,0.7724703376945561,0.5498534918728412,0.22525038614153983,-0.141172695167135,-0.15442346570249008,0.336816532526261,-0.24209426942874646,-0.0721949223562241
B2,3,WT-Fib_N_Org_3,WT-Fib_N,co-culture,Org,N,0,0,1,0,WT,0,0,0,-0.03059613976432747,-0.04068582723107938,0.6897920773115979,-0.36549470529257744,-0.5231687074764523,-0.24773824251970036,-0.09546251903179263,-0.07639900833532727,-0.08149631797018361,0.13257407562347914,0.0808681238304656,0.11542539028536455,0.6407458938034071,0.3246587280486547,-0.19522644822423801,-0.09077504182187274,0.30058089585169045,0.2010033600079972,0.2265073553977966,0.1919438888862602,0.3256829452740233,0.10661288562584467,0.15343852148386322,-0.12366369466133392,0.18571974505096375,-0.11591136547098088,0.6418847677138757,-0.08630146441269045,0.2924186788163116,0.4040575365529415,0.3834358944775548,-0.08732174079579455,-0.08680212441971545,0.5371065125816326,0.8181488099288001,0.18122341303278577,1.0681675252388805,0.13435212739649205,0.4662937155752498,0.28360038561384804,0.2744230899684607,0.3766278575886044,0.2536904756388965,-0.13658744484957483,-0.1409755260655367,-0.15449287670691994,0.09952105576243048,0.15390385757679828,-0.07340495561518903
B2,3,WT-Fib_R_Org_3,WT-Fib_R,co-culture,Org,R,0,0,0,1,WT,0,0,0,-0.05506176930090026,-0.05300464974390595,0.7419991035072486,-0.4413004241292285,-0.6833251629597211,-0.25378037487257155,0.20794597183779032,-0.0598140436433543,-0.13030828855113993,0.14212359809622535,0.10723598844822028,0.14471986876675152,0.6172129188262367,0.3474610274282225,-0.19232811906227323,-0.06775003292436996,0.31276758550341477,0.25537182282636095,0.29299261885307415,0.23703928407359165,0.4166855929404622,0.16011256464896617,0.1698488421946131,-0.14618915142508837,0.2526832961765409,-0.14240970713224876,0.7409016617841002,0.09193082820643664,0.3661432470052018,0.7054581382543414,0.49026048830676006,-0.14298434055462866,-0.1313544363317301,0.6324891423642671,0.8510807602425188,0.23224543634880734,1.2628139605805326,0.20412508793008427,0.5992147099430287,0.2852677844027491,0.25848046630115584,0.32832913433576993,0.32689008574235007,-0.12452745546227355,-0.17808033431168752,-0.19563525889680072,0.21803385962866467,0.1381418212160253,-0.08577296234118939
B2,3,WT-Fib_WENR_Org_3,WT-Fib_WENR,co-culture,Org,WENR,1,1,1,1,WT,0,0,0,-0.02722904044156417,-0.013491411113565365,1.133385922216216,-0.447537926900061,-0.5439711257416948,-0.26960819526729085,-0.206348202210471,-0.058720494471511314,-0.09862258807182893,0.23165890149661694,0.17213034647580983,0.25165350457836355,0.9007594087685039,0.4807130761051754,-0.15071439764597683,-0.07171834347787891,0.5053790146929781,0.26658098313704964,0.36207941861355103,0.3462819465873775,0.5563052868458366,0.2844393782369825,0.28956167566933444,0.14539082059338182,0.23946837006053506,-0.190937818439672,0.7850503070418695,-0.08829779386932571,0.36828946603467555,0.47981524803015724,0.5656427139353138,0.08280418355697455,0.1693616129427556,0.848365214868625,0.683825996533749,0.32256369744867924,1.931787781386481,0.39514927643051884,0.6506481677879477,0.4928689662560095,0.4849897536040146,0.8866430832521067,0.5168728887939495,0.17715041819378044,-0.13953184853102474,-0.1591161444550981,0.23691155696874036,-0.21535179690894443,-0.09389409398015662
B2,3,WT-Fib_WEN_Org_3,WT-Fib_WEN,co-culture,Org,WEN,1,1,1,0,WT,0,0,0,-0.015000359516149253,0.024474898753668036,1.0339430456576224,-0.5537887304102185,-0.294729386332569,-0.2420117790603038,-0.22941239830431182,-0.09296455655926261,0.07105940989152351,0.26312876484673964,0.20102266946402186,0.30495590769202574,0.9590748407510568,0.5567919503029426,-0.07062374450295515,0.04164975378263543,0.6180969016015856,0.3402594909618633,0.3907114723165139,0.38083549238518916,0.5408917934853218,0.3289670733849606,0.37238288460907687,0.188284363258189,0.32585236428153663,-0.09300354774557255,0.8287445330855921,0.08352694930362058,0.48208257145571376,0.40828691472255507,0.6546632895346999,-0.05145122405189707,0.19669391043308082,0.8285394833696187,0.8486639980120599,0.4582278395566969,1.8611831144331146,0.4366913284951513,0.6897539967789375,0.46931289604817933,0.4423418702926422,1.098219131050238,0.5378754750603495,0.23834068751252188,-0.12702490061893976,-0.1537525002569418,0.21718757009967948,0.1804316453147197,-0.11894112991436695
B2,3,WT-Fib_WER_Org_3,WT-Fib_WER,co-culture,Org,WER,1,1,0,1,WT,0,0,0,-0.020811460897540872,-0.008943801144093023,1.0060276806549877,-0.4148963238976804,-0.42241156460436197,-0.26340298783822413,0.12243102061993712,-0.04756854642984987,-0.2235095026119371,0.21862948054855952,0.16815379632214683,0.28062014862834306,0.9138602097157507,0.44274224326804745,-0.1843426341901446,-0.05115650247176352,0.44215004286113446,0.24874009528938373,0.3176402831598556,0.3042870339802949,0.46499366146078286,0.22772526259334636,0.2835066740811335,0.11035614369451675,0.18593025938458768,-0.22448356486026405,0.6746131975882625,-0.12388822530229363,0.3520637728916345,0.4221792054195141,0.5220451081032855,-0.10375552273829208,0.11231473922210368,0.7625284466740104,0.5496537001674874,0.3216285203220309,1.7530167106687795,0.29614868687862733,0.5860054792422934,0.4131564512557191,0.37653233786317747,0.8837374791213506,0.45388514641231814,0.15718458842038074,-0.15138591696915363,-0.17767653461858213,0.14175587921310065,0.2063873211816786,-0.09363632606773255
B2,3,WT-Fib_WNR_Org_3,WT-Fib_WNR,co-culture,Org,WNR,1,0,1,1,WT,0,0,0,-0.03544162815909326,-0.03600928861285332,0.621201315749357,-0.3921367921076727,-0.6404179902489678,-0.29815499209725654,-0.06574994528189278,-0.025970678268011645,-0.34900596455264943,0.13486642761192494,0.12093814477578647,0.16457460777688887,0.6553549256641535,0.32284778024807914,-0.2983688285784333,-0.11933729220026107,0.2408640594540573,0.14996189158581338,0.2129503489050285,0.19385777976303317,0.35375642797239787,0.16610015348830387,0.19483752661392117,-0.15601011297331452,0.13064758814409352,-0.2450426565170221,0.5970559137875671,-0.17600637448161746,0.2559205150908667,0.3605454236137283,0.35901628955440174,-0.18531861768939797,-0.11187319481145651,0.8139573012946237,0.6278391436871483,0.27654732581718805,1.2426758575151549,0.20709058600937394,0.5219602870269724,0.3666741057112887,0.0894793300364238,0.6900895122753332,0.35331557014990544,-0.11839445216346217,-0.1808192196581625,-0.20125043285002306,0.12922428448781514,-0.31719943409262524,-0.11485599545544764
B2,3,WT-Fib_W_Org_3,WT-Fib_W,co-culture,Org,W,1,0,0,0,WT,0,0,0,-0.031144834397536306,-0.029376385897325025,0.7161077460929276,-0.4044294076457547,-0.3461180914559523,-0.18444975999636973,0.23065775629412794,-0.08012974121226259,-0.08372534552303655,0.1890461705385874,0.10648229852846741,0.1375295778035983,0.7858090885231457,0.34972645584706175,-0.1561293007973621,-0.07596507286380304,0.31894896882316953,0.11313996994025396,0.15966688411626537,0.13911420227710572,0.27573748993526737,0.1533219549154247,0.203110408804328,0.131135693423812,0.1513584318144352,-0.10749416537684428,0.5646483282971742,-0.13033793409508926,0.2977577524418981,0.12661989845228372,0.39180020038247176,-0.0755892739370823,0.10621021361116602,0.6819975312644085,0.8998386649729028,0.2256793936617385,1.138919061793772,0.18051630240539326,0.47235681259523227,0.32871897221581076,0.23357135584016828,0.8324273979462783,0.24037418058390445,0.12329099423462911,-0.12011721333744214,-0.1339296097391152,0.045409778182059504,0.15759499716805375,-0.09986422791396897
B2,3,WT_Ctrl_Org_3,WT_Ctrl,monoculture,Org,Ctrl,0,0,0,0,WT,0,0,0,-0.0026152034625810555,0.003254883457256818,0.011935913209762969,-0.02937533302104656,0.0688212159443569,-0.0063792810542324324,-0.11414808558682732,-0.016794069844634284,-0.037267872487044496,-0.10292464462811489,-0.014295681315273957,-0.005144135464705179,-0.020265401874292634,-0.05259825160225609,-0.07279031124211448,-0.06874293495023907,-0.04271030300771014,-0.024208386176870482,-0.026590688028251906,-0.011590981082717118,-0.0071628681243536794,-0.03150042843535175,-0.016196296670355628,0.012302402883825038,-0.01838248848570979,-0.03224515374967551,0.006999570726595604,-0.04961708510284654,-0.02826875562625553,-0.020819956443609892,-0.006132190535399557,-0.04966652029320278,-0.04916893461202872,-0.051326349402536844,-0.04699201752342646,-0.050926496781721654,0.02397054638714221,-0.009612795265350053,-0.024382145224683172,-0.047055222647555135,-0.10152441081345971,-0.02233319525090188,-0.032166650170480426,-0.0841947331168915,-0.004838115836808495,0.005566861892617938,-0.05332801630314169,0.06192371787059244,-0.009602772438336677
B2,3,WT_ENR_Org_3,WT_ENR,monoculture,Org,ENR,0,1,1,1,WT,0,0,0,-0.044521841824708544,-0.060651975750840414,0.44666770802985356,-0.5318583937890777,-0.7126612372182528,-0.2956339695170747,0.9962325969916175,-0.016622962503914096,-0.3175263489530082,-0.07740485972364405,0.10893008900159448,0.19470386258223793,0.2110234727715951,0.22431668251011797,-0.10558929833105368,0.18323006718437596,0.37554510196822255,0.7010678077392732,0.5160994304400186,0.48133126383116903,0.39859311222799043,0.20867441022984218,0.13215309614953685,-0.2704617042316246,0.17758219002909859,-0.23743316594907735,0.6757172012854726,0.1948780162037105,0.22455955844465245,1.1556190791589065,0.2637471409795613,-0.22373876015284572,-0.13379192976673393,0.15638452576887021,-0.08210838493992312,0.10692122076596694,0.8575423039027719,0.1293259092218908,0.7049143605988065,0.13055563702675307,-0.25920623085891803,-0.8546485974758934,0.5850457084397643,-0.22100346934359,-0.10243091230595258,-0.12230101877399,0.08754814190128225,0.3230341260321227,-0.072336848382334
B2,3,WT_E_Org_3,WT_E,monoculture,Org,E,0,1,0,0,WT,0,0,0,-0.02593306075781167,-0.03397400729643102,0.07330770131478334,0.017275022494528322,-0.2834760622408893,-0.12567291123119892,0.5471370923324577,0.016170342039813455,0.10930022133655057,0.18165986946045984,0.10186875316383576,0.12992492050758986,0.17054691445199863,0.23638563825373146,0.151962366295132,0.10256491144609317,0.3128137552728547,0.3856890888293295,0.35077973998153483,0.3033849775622798,0.3052164886919421,0.20228223118099137,0.15102121131921514,0.11886446514683512,0.17606787972641907,0.17246910637552187,0.40596452757581925,0.23172125531202095,0.3523953827360697,0.7225379295337271,0.24090478632232235,-0.11646941658445725,0.08741693599841993,0.18334970680450102,0.19365173240557407,0.20889556460305098,0.3220506636866734,0.19388546375892646,0.42579765043839596,0.20336496220835804,0.26180833849666396,-0.46301459985360344,0.4497921647015747,0.22175108379072594,-0.08326359529354575,-0.09533256704434653,0.18165726788751416,0.1257086285604099,-0.02011387942655419
B2,3,WT_N_Org_3,WT_N,monoculture,Org,N,0,0,1,0,WT,0,0,0,-0.021460461190637926,-0.017752623910073543,0.017687560829082984,-0.18879620027140864,-0.20819115020962384,-0.13447945396934435,-0.11395591614981648,0.03750262681654814,-0.34523726021126006,0.27637719374434844,0.09161979674570161,0.15212424675927683,0.13496518922192147,0.17102772791878432,-0.02653540180004159,0.06609339509184323,0.06600811487080872,0.15955895609136894,0.1334007321050183,0.12448050665425694,0.06957448086130265,0.1541332684390246,0.10622323402264477,0.020088934419991954,0.10582387471106611,-0.19994910978138483,0.09657999524379711,-0.07085025246812884,0.06572005174674561,0.31774040017420796,0.09480790593645186,-0.35226385386875764,-0.07426556621845787,0.26750839970693774,-0.03741411125371777,0.283695676009799,0.38349592759257145,0.17360428784408236,0.19635228315978917,0.2937607540846714,0.03433610199893432,0.4315833491076555,0.37046575939436066,0.11041047359790021,-0.08297360459188423,-0.10574410805742195,0.1681586915713175,-0.3398563641948676,-0.06332973076367923
