batch,barcode,genotype,media,replicate,culture,condition,ligand,inhibitor,A,K,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,141Pr_pPDPK1_S241,142Nd_cCaspase 3_D175,143Nd_C-MYC_1,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,152Sm_pAKT_T308,153Eu_pCREB_S133,154Sm_pSMAD1_5_9,155Gd_pAKT_S473_3,156Gd_pNF-kB p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38 MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_pS6_S240_S244_2,173Yb_Cyclin B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA 1,193Ir_DNA 2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B1,77,AK,EREG-SIS3,2,AK_EREG-SIS3,B1_AK_EREG-SIS3_2,EREG,SIS3,1,1,1.6416845040350767,0.10015920644387397,-1.2723001433275019,4.490568627314622,1.6114898807791704,-0.7217722704639794,-0.9926708565662776,-0.4934757114912888,-0.5340396007174835,-0.4471749995046828,-0.6421133409135736,-0.5007865390820371,0.6464343302759691,0.6059282090176855,0.4629615071550237,-0.6316170961715049,-0.5410795428203159,-0.424071868098272,-0.8049737428489622,-0.6598940443668428,-0.49899200360059964,0.32079098596463296,-0.5371415252164764,-0.9226428429169031,0.27480424247657714,-0.7066883106179087,-0.45028654607719665,-0.6923634729459848,-0.45597183812252273,-0.6282598763984107,-0.42728706137165307,0.6908704742606815,-0.6368614415018558,-0.25695602852169874,-0.4741540041769949,-0.7269289059650532,-1.4632996563347633,-0.13474025323658995,-1.1097850222232908,-0.8602504630616041,-0.8595326292245922,-0.21333331950595402,-0.8439242578617859,-0.367966857069151
B1,77,K,EREG-SIS3,2,K_EREG-SIS3,B1_K_EREG-SIS3_2,EREG,SIS3,0,1,0.6878313640532367,0.5175341165458137,-0.04055548166420393,-0.1570894825119878,-0.4950193095923866,-0.6984686317386636,-0.5777118540356895,-0.45365531834499545,-0.34155065329021295,-0.5235312386155829,-0.4205352585618862,-0.24263642206159486,-0.0702230221641637,-0.32100672553115034,-0.20168142008447576,-0.4150937643075963,-0.36777667104624767,-0.4858335527350849,-0.6456662443204207,-0.5655632058297457,-0.2957626206742594,-0.3195816789893877,-0.4117466699530561,-0.7367671705705032,-0.43081346072676846,-0.5558775558697092,-0.42139271188642113,-0.5098577441030953,-0.4414996495105537,-0.8217708665960943,-0.2524139377642239,0.3834242821631698,-0.5319681561922618,-0.41937001679233943,-0.43317298796731196,-0.6934511642294502,-1.1418236440808684,-0.1921699085641688,-0.833917521052,-0.3539281409600142,-0.35033008324687,-0.14158448064722912,-0.29812764570658645,-0.33036027834492987
B1,77,WT,EREG-SIS3,2,WT_EREG-SIS3,B1_WT_EREG-SIS3_2,EREG,SIS3,0,0,0.2894949396953918,0.4747391285783601,-0.12086649370898825,-0.08620990391451054,-0.4085171704582749,-0.3867496446222031,-0.16013020300457403,-0.13584266794014718,0.1293789755173048,-0.1541755586547893,-0.19053210470453227,0.2989745638622115,0.49756870630928884,0.3844585314616343,0.2898390153958069,0.27749067612302825,-0.12008580758566954,0.1019663473786432,-0.17887618817589357,-0.20483499209964712,0.27611411326528157,0.1903785230666725,0.2202163242330938,-0.3838521645018194,0.2399046789665611,-0.21997656719394637,0.32860897932049615,-0.11000706012755457,-0.12947975483027382,-0.2881254872532285,-0.1818934117372235,0.284306568362543,-0.16095417352806757,0.1599500569703189,-0.2226213123095277,-0.1856170212942131,-0.41693526863279284,0.07480384751886807,-0.1874436353552657,-0.05136592146818721,-0.05278903204623737,0.11375712856091862,0.30457149285499774,0.06010950263100837
B1,78,A,EREG-SIS3,3,A_EREG-SIS3,B1_A_EREG-SIS3_3,EREG,SIS3,1,0,0.5358321626098468,-0.11066455402395502,-0.18127959619747294,4.32505758247488,-1.1226710209022945,-0.648113105613214,-0.46056158852052065,-0.26711912963751916,-0.19814311047123517,-0.30264787946913924,-0.30971681341985396,-0.40800415976486815,0.38590136067839437,0.5587426552152844,0.4706261414010836,-0.3028545731061737,-0.1727821526738445,-0.168066534335912,-0.3494722355142186,-0.2703391018747455,-0.435840970985103,0.33085653902642365,-0.3991155189546882,-0.6077240499343404,0.6744132164340936,-0.3473036904674224,-0.35466744236757836,-0.251653175728882,-0.26111895364338295,-0.41952721622295075,-0.2632968224532204,0.2958607011278698,-0.2863331582128355,-0.18917451116521697,-0.3591762954370309,-0.5488997524571912,-0.9205841466545919,0.061554661688151734,-0.6374584032581557,-0.27771971111804267,-0.2800918902991114,-0.38329727692439475,0.5903169034810319,-0.16359342444897892
B1,78,AK,EREG-SIS3,3,AK_EREG-SIS3,B1_AK_EREG-SIS3_3,EREG,SIS3,1,1,1.6950530086189064,0.10105713339533888,-1.130423621819533,4.4403291387814345,1.591634682612131,-0.7696144877364647,-1.0311881448132625,-0.5032490758471535,-0.527866636455411,-0.471737111501611,-0.6621940952007823,-0.4974307627219025,0.6463015748138213,0.5819156089056123,0.4850612983735754,-0.6180122233725301,-0.5256239553089249,-0.42252478253113207,-0.8015282166674326,-0.6644250399279257,-0.5149592799666376,0.3565880285996471,-0.5612445206516042,-0.9321061274913197,0.26064660596824674,-0.7164101713373413,-0.4688390787980078,-0.7155985547076215,-0.4658994073366235,-0.6764971890140451,-0.43553190896054783,0.7467828139898242,-0.6389666684177099,-0.2632645664319717,-0.5277897672442732,-0.7669380750902542,-1.4826755477112763,-0.15658565176983516,-1.1117908423790164,-0.836714742754379,-0.8368523793144848,-0.12947006512949888,-0.8312432032187831,-0.37303748729965264
B1,78,K,EREG-SIS3,3,K_EREG-SIS3,B1_K_EREG-SIS3_3,EREG,SIS3,0,1,0.555058299290676,0.5641722192753384,0.017126095512627434,-0.1629283036615769,-0.5283863095559247,-0.7104913644826147,-0.6280522252825799,-0.4361708294941716,-0.30170140296576725,-0.5514106632241043,-0.4538001712523578,-0.26869674829287354,-0.08313680705401151,-0.3716940349568619,-0.22099283910711137,-0.38168447055836585,-0.3940502211847402,-0.4909287156666073,-0.6732584657551302,-0.5853210054205888,-0.3226925971571767,-0.34200116168933425,-0.42997657935472855,-0.6669846012862083,-0.5030825572728014,-0.5628189104362026,-0.4516232419591697,-0.5192989693539253,-0.4597772390902553,-0.8356264743217137,-0.25531623184398416,0.3713065867886616,-0.5472644544746814,-0.46104435104840114,-0.46511094259993213,-0.6874623889115561,-1.1508776463946113,-0.23913886979639695,-0.8696078325185714,-0.37895302524648367,-0.3768540562208655,-0.17902903897185657,-0.3178017078663143,-0.33511114244212226
B1,78,WT,EREG-SIS3,3,WT_EREG-SIS3,B1_WT_EREG-SIS3_3,EREG,SIS3,0,0,0.3243493913237841,0.2324454262102503,-0.1502113733126398,-0.11914153879865813,-0.5874888026705402,-0.38802862511808545,-0.24436052669679614,-0.18969055853923764,-0.13469190384685714,-0.20394643953101255,-0.2145781641335495,0.2561431785934035,0.24352394547760128,0.34298272322510287,0.2750627295446686,0.19394142328264982,-0.14348268489584237,-0.1160705994587531,-0.2116819941952316,-0.21549183507056946,-0.256662842128341,0.2157249065682026,-0.2263989082914023,-0.389687291917053,0.289281572800991,-0.22383737543022336,0.18966570554668435,-0.25822519221651674,-0.1499166588368019,-0.3230067971184777,-0.23068690511194828,-0.0350125674294966,-0.20260666014279166,0.13523577461368824,-0.20591206234972403,-0.24421643305146312,-0.4889679432502752,-0.06417648843923532,-0.21880153035502095,-0.07623104067925499,-0.07324295716652128,0.14536348842757368,0.47579003060245895,-0.11020972879815831
B1,79,A,EREG-Trametinib,1,A_EREG-Trametinib,B1_A_EREG-Trametinib_1,EREG,Trametinib,1,0,0.5696680134440802,0.5226003777168251,0.092892314621689,5.090551306616383,-0.45996925728101057,0.5521840313726631,0.4346446540166945,0.4030561338271644,0.49638652038564585,0.4773219904850107,0.5468960297819926,0.715882110680656,0.5639642954916299,0.5687134105926801,0.5094316500671605,0.4030383788564048,0.4246198246002455,0.36970479475796225,0.3853024587156283,0.3711930404861588,0.5319567786817927,0.35993896079535753,0.5768479531200971,0.5015671909730189,0.4340546871151,0.2993339185064132,0.529077358594604,0.5452215881705753,0.41661051478278344,0.3914411724692771,0.45768978800820354,0.30555204100065203,0.4786614899447077,0.469341101231667,0.5980492187326638,0.4572002083382053,0.12764097243179365,0.39051634150492137,0.3912180452138537,-0.07364592847256467,-0.07367845411679154,0.5567044674242241,-0.3988089146709464,0.13077278718099722
B1,79,AK,EREG-Trametinib,1,AK_EREG-Trametinib,B1_AK_EREG-Trametinib_1,EREG,Trametinib,1,1,0.6413958910867532,0.8152724749436467,-0.2601197717967564,5.195242043744244,-0.5582497530598491,-0.39598421696906916,-0.28947258085793526,-0.18085235537474836,-0.23372591873074708,0.22445268232953822,-0.22502206273465122,0.5878729102436984,0.5773840981251638,0.5987181050650161,0.5254259389424588,-0.36344650785300137,-0.22188936767090323,-0.15393974862783755,-0.21186461885408242,-0.21522597602065882,0.44227736599894096,0.3201641031339281,-0.3659881841379523,-0.5666376817181186,0.5275053598902535,-0.45802315696915075,0.3390207296504452,-0.13884348874496621,0.1355658683483971,-0.2944066339463909,0.18221510007674804,0.4749770355661093,-0.2190982995970066,0.2749571072024264,0.35728264684184535,-0.2359569212086378,-0.8137727112047859,0.09309393298325735,-0.581842853500231,-0.7983308393854993,-0.8018049531530216,0.3012664771368978,-0.6484048881813835,-0.09957927644312305
B1,79,K,EREG-Trametinib,1,K_EREG-Trametinib,B1_K_EREG-Trametinib_1,EREG,Trametinib,0,1,-0.31859221321251907,0.4463291392852293,-0.16278589314269906,-0.22271670056080067,-1.2189349287901496,-1.191310524174145,-0.4317260917828045,-0.5083236458218521,-0.5201207111066799,-0.6217251649230136,-0.5982077851963418,-0.8496422838586759,-0.6131075803245093,-1.1991433189689908,-0.8297684939886208,-0.764639183448784,-0.4870899121199603,-0.6132064528057936,-0.7572713203794619,-0.6349160950889393,-1.0255760299027816,-0.8240820814732817,-0.7655435072634864,-1.0982542297512887,-0.956796287756275,-0.9920531433892035,-1.0429261917327568,-0.3467962840023195,-0.35714725650242163,-0.9302769204731705,-0.14084185579037545,0.0835749146401793,-0.6023106778546685,-0.7836738537672233,-0.7234522273693247,-0.7587536964692184,-0.5964303822565739,-0.46826267406132965,-1.0163148534124544,-0.31008125670769404,-0.30885171935698263,0.07318977820606166,-1.0840302407676778,-0.4680049242581096
B1,79,WT,EREG-Trametinib,1,WT_EREG-Trametinib,B1_WT_EREG-Trametinib_1,EREG,Trametinib,0,0,-0.23482146381322677,0.15347377345221513,-0.41738240848046826,-0.12221462369890641,-1.0231577753019176,-0.6989648154006195,0.08177912938956335,-0.20967578222340646,-0.34054355441646456,-0.20984697852260276,-0.19784469675380528,-0.5391069530312493,-0.3695930447703485,-0.7491647122806612,-0.5893278286370839,-0.4875447043586777,-0.2376098128852532,-0.24666330384211807,-0.21073473576394464,-0.3298445714535745,-0.5825171469317822,-0.6401719655102924,-0.42614641843894363,-0.6077802250793292,-0.6015840325580147,-0.5950611973876765,-0.544543936593953,-0.10346200068553857,-0.10341826941570459,-0.3358261265451141,-0.056864879228308435,-0.10624153702829225,-0.2494883657750055,-0.3651220455938108,-0.4993228465855898,-0.3439500289836733,0.14856561348575756,-0.23663128560167931,-0.43743802872670123,-0.03688761529951705,-0.03570418794935084,0.22022098487586672,-1.1699854230193532,-0.23042851945904333
B1,80,A,EREG-Trametinib,2,A_EREG-Trametinib,B1_A_EREG-Trametinib_2,EREG,Trametinib,1,0,0.4523639418145249,0.33724063609876664,0.2128238749142135,5.031957758872284,-0.43889023493631807,0.46706754340713663,0.24799717908246943,0.32394783137799854,0.49605693311664373,0.3202624615483922,0.3952033089986313,0.5987824924981188,0.4350267946129646,0.511072434101352,0.4854813806095413,0.34732243508497473,0.3543234242888953,0.29916954198357976,0.2596354267638406,0.2950833500269028,0.4692228495793721,0.3404560074779485,0.44511117542089873,0.496599642575604,0.27840418853660626,0.24269219363483538,0.4137009064409607,0.4222897759059103,0.3140178502361295,0.2917986947001274,0.37637304311109127,0.14983256994020036,0.36413051377435396,0.3614735912263922,0.4725509359360322,0.23028167626426144,0.10169444947558647,0.26708777892703156,0.3359067185764186,-0.1365812950948811,-0.13773808155146644,0.4066973666127377,-0.38680925704497515,0.09777896325488951
B1,80,AK,EREG-Trametinib,2,AK_EREG-Trametinib,B1_AK_EREG-Trametinib_2,EREG,Trametinib,1,1,0.767279975821298,0.8984188815919009,-0.2387856198091114,5.050723296099031,-0.5433644489942493,0.439934087013697,-0.3192197113086277,-0.20641260164335898,-0.2648151035093252,0.2742681750563411,-0.24753591911995937,0.5671650857374556,0.5891550053182806,0.5887604384938026,0.5618764389038206,-0.37612854416496466,-0.2590896869170118,0.17176366128266618,-0.2359907777168458,-0.24092840042224556,0.45665883392919415,0.3854636789084039,0.3942422975085364,-0.5768263843675999,0.5769750736836965,-0.45526343511710804,0.37954363065019625,-0.19567880057565884,0.18483537645878287,-0.33013194806115564,0.22063485617618375,0.5737652164157089,-0.2490436141464873,0.30797851334145365,0.3855343552328638,-0.27941447134094516,-0.8547427849679397,0.13849490453776836,-0.5978822665188452,-0.8281199955566493,-0.8269038961091547,0.34895621139184324,-0.6700642462996469,-0.11913655369848929
B1,80,K,EREG-Trametinib,2,K_EREG-Trametinib,B1_K_EREG-Trametinib_2,EREG,Trametinib,0,1,-0.3446987012399052,0.34581487740626693,-0.07829584935024828,-0.19985325781763483,-1.317835692913378,-1.2193096564238493,-0.6274042320392114,-0.6161521940435596,-0.5418542678343687,-0.7447267165637055,-0.6682646495184312,-0.86665676087768,-0.6442441981536589,-1.14767988730032,-0.8401598281476065,-0.7668211072855118,-0.5629112238371607,-0.6514131602052858,-0.8289348629162816,-0.7325106003992062,-1.0462157434031667,-0.8667458501699697,-0.8391217235026511,-1.133646794254428,-1.014158690662222,-1.0590854447999212,-1.0604945179514917,-0.47044670104296044,-0.49380060983451746,-1.0611936404466853,-0.23611016222843878,-0.04724947423632759,-0.6778198377031734,-0.8281984601844772,-0.7447263034314648,-0.8915544329836812,-0.9605286765826005,-0.5182898760086933,-0.9607325567059837,-0.3448959515843621,-0.34748223457537314,0.07503362557430704,-0.9492095568544486,-0.47191607609824376
B1,80,WT,EREG-Trametinib,2,WT_EREG-Trametinib,B1_WT_EREG-Trametinib_2,EREG,Trametinib,0,0,-0.210677234798013,-0.11385357024218058,-0.323530980434661,-0.12918987802908433,-1.036045479498459,-0.8227463235328529,0.07883746015041505,-0.2938714482280399,-0.41653911921327863,-0.3167000098321938,-0.2948729828792406,-0.7001037948530289,-0.5143782899285095,-0.8570187177957874,-0.7308187394985384,-0.6058744345445738,-0.3181924449072133,-0.3023662437087355,-0.1914176198037812,-0.4028165392391782,-0.6750986359729598,-0.720595641076907,-0.5412697543237216,-0.8329148333858475,-0.527806812417502,-0.6229386811724889,-0.6404407005434763,-0.1464738585068503,-0.13192468286138195,-0.4788060163622945,-0.11427330371955001,-0.1535001420420324,-0.3237385002653918,-0.44545632936222296,-0.5905621744172466,-0.3714034028614505,0.2683225651920156,-0.29267268747434194,-0.3603471474021089,-0.0749288262975791,-0.07323098770558419,0.19118737496657745,-1.2872237700396516,-0.27230410248825154
B1,81,A,EREG-Trametinib,3,A_EREG-Trametinib,B1_A_EREG-Trametinib_3,EREG,Trametinib,1,0,0.18984072954413517,0.3126514587116635,0.23082915005625673,4.996539045815145,-0.6759460105527281,-0.4848982664759713,0.1572372759477589,0.2691700295024472,0.4262839875387254,0.28513613119172915,0.2869478217408136,0.5222134186708921,0.3810689414449305,0.4387446416987839,0.43417388213217195,0.38653405204810604,0.2786134698498176,0.2155336031105221,0.08227540705329518,0.23288328630640406,0.43624316436949534,-0.3849973076363632,0.4419322836969174,0.5597573237050903,-0.17260580371608605,-0.3049293151518302,0.38212448505999036,0.2750337309691349,0.2523445411356572,-0.3408375082791131,0.2200743443946448,0.11422765803554573,0.29545481435895327,0.2894416533442892,0.4444567566655753,-0.28576453400012986,-0.14852772240487558,0.18691951626342967,0.2932240744264983,-0.0931508220056599,-0.09478375960550617,0.5678785054944779,-0.48925229172101314,0.09641651447119963
B1,81,AK,EREG-Trametinib,3,AK_EREG-Trametinib,B1_AK_EREG-Trametinib_3,EREG,Trametinib,1,1,0.6107854426828447,0.7320610832901836,-0.30444073818068296,5.064261576690366,-0.5658491933452591,-0.43802450074247384,-0.44678817592799774,-0.23248710175606305,-0.2956157367523995,0.2638656983635009,-0.2823591627748436,0.529897723298556,0.5206177478732911,0.5335489522075434,0.4864618607536945,-0.3812437104877424,-0.26554021485549845,-0.19151427974797655,-0.29643251209536753,-0.2843296318385638,0.40365317763141456,0.36833076244369156,-0.38976907983385145,-0.6251624064186158,0.41164284665085243,-0.5128312615362441,0.3315862589401655,-0.21566230866841177,0.1494261585958878,-0.33740667769851684,0.18402618567077356,0.437820805339816,-0.26137448531264157,0.2843245919643048,0.3631582274107899,-0.33844572854142835,-0.9322130048435626,0.13155611894373725,-0.6468560889599567,-0.8637356376623773,-0.8700761077871232,0.4664088088563183,-0.6724229950366811,-0.17575410439631708
B1,81,K,EREG-Trametinib,3,K_EREG-Trametinib,B1_K_EREG-Trametinib_3,EREG,Trametinib,0,1,-0.3162276020466377,0.3330869798158663,0.07299082539872705,-0.19884049453695057,-1.3040883293671854,-1.2388556382618126,-0.5285947769690785,-0.594778363608256,-0.5810362992193583,-0.7156110878194546,-0.6355804101893356,-0.9211432372592517,-0.6558943926246062,-1.2183427927643804,-0.8366183095003822,-0.7757978027916055,-0.5444620750098534,-0.6541344177986673,-0.7657979703395393,-0.70051658166751,-1.0825020732954642,-0.870606000690823,-0.8514855757423476,-1.220292166897357,-1.0331447943177139,-1.062092743884236,-1.1309637377995079,-0.42322478736978003,-0.44708597671878847,-1.0350848917033466,-0.17933688063227693,0.031151368342585514,-0.6414635463596228,-0.8276061578318715,-0.7987040068013604,-0.8865525054361322,-0.8509080909706385,-0.502592841356698,-0.9623701716165133,-0.2465077720548527,-0.24719546606153203,0.3134076670252186,-1.1747482295040594,-0.47317670458391814
B1,81,WT,EREG-Trametinib,3,WT_EREG-Trametinib,B1_WT_EREG-Trametinib_3,EREG,Trametinib,0,0,-0.2333392364506346,-0.09312582341546258,-0.1912308484656916,-0.13687399182116367,-1.0942874795902175,-0.783691891026885,-0.10689016075713735,-0.31063052790807,-0.36411663672175315,-0.3744498556943616,-0.3562866947172757,-0.6561563130477747,-0.5543904869911666,-0.8357165839250406,-0.6671243856554284,-0.5399605160380382,-0.32510220455740124,-0.32242426054987966,-0.2989549448297347,-0.44000958865527584,-0.6848605871011073,-0.6996346057826742,-0.558101416483339,-0.7800428279288011,-0.6517080096915026,-0.6232356394267904,-0.7294783776260462,-0.22057187581692608,-0.18825584056695055,-0.5796157917187514,-0.17850516288560825,-0.21165573449321398,-0.32875290417602265,-0.5077612011420635,-0.5366015300689138,-0.5136265267904175,0.08615552311591335,-0.3463989376200386,-0.31243858814820785,-0.04356054518833058,-0.041037586849008434,0.5007265577986482,-1.1479079724521586,-0.30102341921648235
B1,82,A,TGFb1-Ctrl,1,A_TGFb1-Ctrl,B1_A_TGFb1-Ctrl_1,TGFb1,Ctrl,1,0,0.6882496430690646,-0.10377459241069795,-0.14568237363265343,4.568982071656975,-0.7299942462621134,-0.39165353923567126,-0.10488035804794232,0.1417484450699615,0.2841184681264871,-0.17910683079288836,-0.19536639376919165,0.5112443706717623,-0.28340234757550753,0.30986393150670843,-0.2888411777837156,-0.3899816948767801,0.1531666997893001,0.10647151317935866,0.15821182991393337,-0.1338985901684061,0.33045390274802533,-0.2808091370963608,-0.3255496707261878,-0.5378321223803512,-0.17432361845255046,-0.21646094102799293,0.4368325402675251,0.39083851067838954,0.27636040959137215,0.24024269363912798,0.21636793317051878,0.5341627178992203,0.16041923141876674,0.28394023152434644,-0.345356540691765,-0.3019030130424432,1.1011169259347664,-0.07688739131150892,-0.44058124439069307,-0.23675003004249484,-0.235692398318619,-0.3078367349358743,-0.30339859990399703,-0.1519148015476237
B1,82,AK,TGFb1-Ctrl,1,AK_TGFb1-Ctrl,B1_AK_TGFb1-Ctrl_1,TGFb1,Ctrl,1,1,1.8891392370256483,0.24005942214578135,-0.4680568743736237,4.921931399700107,1.1704750088745974,0.40004175093674504,-0.3065383557349991,0.1577286101482194,0.34806284021233563,0.21798136477227173,-0.1967425593698369,0.6971719503682251,0.7130275288999515,0.8465057560843652,0.8190239162674218,-0.343076699650536,-0.20138700634466514,0.14549824863758057,-0.1304764862185454,-0.16283085767656066,0.5720222098453253,0.7109335604684704,0.3619697856332232,-0.5903052005011433,0.42779371734831323,-0.27963592775079976,0.44754893203987633,-0.12415201078392607,0.15910522066809057,0.3273165385417612,0.19029302977861956,1.168053268776538,-0.19767463768437857,0.47322372514029487,0.30345972955549255,-0.20424025524333492,0.11545708937429758,0.2506756250564109,-0.5902220993485925,-0.768830477972304,-0.7663021026120049,-0.03118472417522643,-0.643834792482818,-0.11122313904049533
B1,82,K,TGFb1-Ctrl,1,K_TGFb1-Ctrl,B1_K_TGFb1-Ctrl_1,TGFb1,Ctrl,0,1,0.7450363905981112,-0.03629491088457758,-0.1788668580869353,-0.16317301601106066,-0.748308099225815,-0.756884627965953,-0.47492646474949063,-0.3943892928966413,-0.3740512598094394,-0.4697857166257374,-0.4056245740023736,-0.46659314822049947,-0.2718057221119755,-0.5885243826562051,-0.4729201558883913,-0.5807298199654549,-0.39643058651099666,-0.46759012102596914,-0.5543676399956913,-0.5080909946602138,-0.6160216738878386,-0.3025134737147034,-0.48742968386659796,-0.8587458275123923,-0.8197680725396094,-0.5302373628579705,-0.6012179448264107,-0.2837694426562863,-0.1668238667434501,-0.46426204554808426,-0.10638328180430544,0.592603478428894,-0.46933170019699993,-0.39605763724139886,-0.5217816435757212,-0.6536960287092963,0.453980456799986,-0.31758242429462985,-0.8941409887824825,-0.27771776310986523,-0.27524335495751906,0.08949672241722967,-0.6994407512709445,-0.3729136791669083
B1,82,WT,TGFb1-Ctrl,1,WT_TGFb1-Ctrl,B1_WT_TGFb1-Ctrl_1,TGFb1,Ctrl,0,0,0.17338118819541382,-0.4171036638126681,-0.5056297266505163,-0.2554143720805401,-0.864149254886422,-0.8745364051565369,-0.3215628587844449,-0.4195402785784218,-0.37919325884117916,-0.5214139291445533,-0.6019608627803299,-0.6418268372428461,-0.7047348759328462,-0.7356779896970836,-0.7323241994683769,-0.8461176308654622,-0.460617648362984,-0.47307101891135095,-0.44565117208768196,-0.5332970360598661,-0.7386538420496386,-0.6842393576922007,-0.7284556599009384,-1.10697132362788,-0.9018248194178585,-0.7310477129098446,-0.6790101207473347,-0.2354168543737054,-0.2723214517993502,-0.6524727873917789,-0.33345059131385635,0.11120074422890762,-0.5347277461187453,-0.522579807482276,-0.7785549120530518,-0.7651930129024953,1.145948813643634,-0.4208409352261971,-0.7667278806652909,-0.1368362884849757,-0.134910692851952,-0.2908027258234112,-1.235122397477945,-0.42861581738841575
B1,83,A,TGFb1-Ctrl,2,A_TGFb1-Ctrl,B1_A_TGFb1-Ctrl_2,TGFb1,Ctrl,1,0,0.6569400480456481,-0.17262936928826794,-0.43321882373097426,4.159375037234793,-0.7751183799075108,-0.294350103442015,0.1388850481763626,0.11248523075616451,0.16103658823343112,-0.15611253429020167,-0.191594632489598,0.20067439972173493,-0.25740868024131236,-0.16685039631736331,-0.2844163930321168,-0.4273887515743374,-0.11085392669786714,-0.1204106771518259,-0.09865234291200416,-0.13653966329557385,-0.17694737622707288,-0.26571295628097413,-0.302349661301284,-0.5769224698280082,-0.3100622388782926,-0.21196481680436502,0.21433558306225373,0.3827744119348918,0.16512836325186703,-0.17155667949008963,0.17099242600875308,0.5400343669439901,-0.11541304744966788,0.12951046690626922,-0.3585603039394946,-0.30046589267228685,1.2714136431548333,-0.07703981978051253,-0.4965841442606572,-0.1776382862096184,-0.1746692974982652,0.04698494949407726,-0.5978197445508437,-0.22128292421141013
B1,83,AK,TGFb1-Ctrl,2,AK_TGFb1-Ctrl,B1_AK_TGFb1-Ctrl_2,TGFb1,Ctrl,1,1,1.8548350455068243,0.28785732821954246,-0.8194112553949388,4.958846397070137,1.2633578867681725,-0.38036735436971497,-0.3638431152659363,0.15132027151916916,0.23600035828101656,0.199843915096092,-0.18258884988490742,0.7242910196181485,0.8114258792004813,0.8937851340853106,0.816680825642471,-0.3918705264570383,-0.20802063241469138,-0.14634660001874714,-0.21432141276861447,-0.18903811046847824,0.512106061854995,0.5837939841406506,0.35307561776254565,-0.6501453387284366,0.6498549474860447,-0.3339660630007343,0.5280541206571958,-0.13279000427700827,0.12096939816210948,0.19927774663934403,0.13440169771096694,1.3263919006498177,-0.2050823714490508,0.49962899315493664,0.28852695840839,-0.19063595933815017,-0.13422576601997138,0.26136328819910704,-0.6350807251978541,-0.805456259034875,-0.8008620859047282,0.17909855497503116,-0.695719156464755,-0.140670961056059
B1,83,K,TGFb1-Ctrl,2,K_TGFb1-Ctrl,B1_K_TGFb1-Ctrl_2,TGFb1,Ctrl,0,1,0.6505135513443798,0.04673202524557554,-0.23135740051217737,-0.14142431925774346,-0.8880823440652159,-0.7570254770916871,-0.5408776283843829,-0.4559825036612508,-0.3021247079666969,-0.5090512539171415,-0.4319609996357171,-0.4845408425410214,-0.2926873471389185,-0.6079498323432342,-0.5065377760199339,-0.5508767415019439,-0.45598430325995715,-0.5062224434893113,-0.5738739782198814,-0.5452052663686119,-0.5702358971829585,-0.31388747943923906,-0.48020382177433796,-0.7965979678986476,-0.8403848468428441,-0.5408779069828786,-0.5333770502457584,-0.3280064715484089,-0.23732430269872615,-0.46704878373252035,-0.16456594035844554,0.55965995824069,-0.5073672130138126,-0.41665376992079795,-0.5189026611816798,-0.6314432914248831,0.46484246498244636,-0.3707196258836148,-0.9029301426125658,-0.2944299476707778,-0.2947711531591674,0.1284649044952017,-0.6142115007282656,-0.4010386525927709
B1,83,WT,TGFb1-Ctrl,2,WT_TGFb1-Ctrl,B1_WT_TGFb1-Ctrl_2,TGFb1,Ctrl,0,0,0.1283200684306257,-0.46306314216145167,-0.604339584415534,-0.25978007398331576,-0.961230489082236,-1.0777953744189697,-0.34880327036135766,-0.48416845494384436,-0.5106380431998432,-0.6204331676722238,-0.6751268395428144,-0.8350143675402509,-0.8785110565059041,-0.9430819260095816,-0.8973579474824932,-0.9959817793653544,-0.5403105096500204,-0.5322672455314976,-0.4746121339919959,-0.6427114051442864,-0.928278475798159,-0.8478695840094685,-0.8910901034412926,-1.2575431440420544,-0.8419495893852117,-0.8497084726003953,-0.790516646078986,-0.30718837323916065,-0.30939851138285585,-0.7569291041482649,-0.4241209059289686,-0.10169010955615984,-0.6196739366370787,-0.6362863277041331,-0.9310917915754735,-0.7317748143215089,1.2204005123699904,-0.4679779082791132,-0.8080636001646626,-0.12209254831297187,-0.1225930070032169,-0.19558004340058976,-1.456279222178456,-0.46361000191196555
