ident,gene,coefD,pvalD,padjD,coefC,pvalC,padjC,mastfc,alpha,ref_alpha,mu,ref_mu,mean,ref_mean,log2fc,spec_h,spec_d
Endothelial,TIMP3,2.901877724,7.4861E-109,1.6652E-106,0.289517696,0.002124636,0.006424217,1.79990676,0.535911602,0.068791501,3.348164015,3.057100967,2.448231335,-0.804517927,3.252749261,FALSE,FALSE
Endothelial,NPDC1,2.881670112,2.3365E-123,6.713E-121,1.145678245,1.67323E-61,6.23664E-59,1.591321875,0.694751381,0.14940239,3.477289772,1.988336487,2.951858644,-0.754382229,3.706240873,FALSE,FALSE
Endothelial,GIMAP4,2.880896147,1.5422E-116,3.7313E-114,0.588862991,5.5758E-14,2.0451E-12,2.139662484,0.578729282,0.086985392,3.12755699,2.884840965,2.338517894,-0.638236,2.976753893,FALSE,FALSE
Endothelial,JAG2,2.848254625,5.6982E-24,1.60375E-22,0.642322774,0.00270422,0.007916362,0.16019899,0.14640884,0.008499336,2.554171455,1.073773123,-0.217749725,-5.804423599,5.586673875,FALSE,TRUE
Endothelial,PLAT,2.847951282,2.202E-126,6.4612E-124,0.309583058,0.003585188,0.010096655,2.750312233,0.533149171,0.10876494,4.092294631,4.143593618,3.184906001,0.942881096,2.242024905,FALSE,FALSE
Endothelial,RNASE1,2.804470507,4.9823E-117,1.227E-114,0.774680361,4.24898E-20,3.40684E-18,1.818909795,0.76519337,0.210756972,4.00061455,3.156319645,3.614510911,0.909973708,2.704537203,FALSE,FALSE
Endothelial,SPARC,2.756112516,6.0476E-121,1.6681E-118,0.093301585,0.294007924,0.431852517,2.326463154,0.754143646,0.14940239,3.876367472,4.033982134,3.469278821,1.29125876,2.178020061,FALSE,FALSE
Endothelial,HLA-DRB5,2.755916117,4.0573E-119,1.0557E-116,0.146811985,0.18688834,0.295333688,2.214316346,0.578729282,0.142363878,3.515336507,3.876772092,2.726297326,1.06442889,1.661868436,FALSE,FALSE
Endothelial,NOSTRIN,2.755678912,3.20802E-83,4.91576E-81,1.035834272,5.66382E-31,8.05256E-29,0.727132471,0.385359116,0.065073041,2.868108263,1.262817682,1.492384624,-2.678952877,4.171337501,FALSE,FALSE
Endothelial,HYAL2,2.704024653,2.16722E-81,3.14612E-79,0.723763826,1.56178E-15,7.40153E-14,0.69267984,0.476519337,0.071314741,2.877745444,1.591265104,1.808352749,-2.218372251,4.026725,FALSE,FALSE
Endothelial,GIMAP5,2.701036627,2.86003E-97,5.40311E-95,0.35432159,1.57434E-06,1.21546E-05,1.861848279,0.482044199,0.075298805,2.965227254,2.838765367,1.912465182,-0.892456503,2.804921686,FALSE,FALSE
Endothelial,EPAS1,2.697031412,1.18914E-96,2.21614E-94,0.920029639,9.92843E-35,1.63003E-32,0.948725141,0.498618785,0.092961487,2.799100915,1.499252112,1.795110674,-1.927956138,3.723066813,FALSE,FALSE
Endothelial,PRSS23,2.684688484,2.1397E-109,4.8375E-107,1.160956843,1.60465E-35,2.69875E-33,1.854056104,0.611878453,0.133864542,3.807681004,2.766220481,3.0989982,-0.13492967,3.23392787,FALSE,FALSE
Endothelial,IFITM2,2.684081967,2.592E-103,5.3352E-101,1.087160029,2.35911E-67,1.0167E-64,3.1014024,0.874309392,0.350863214,4.371824359,3.269183163,4.178040191,1.758164587,2.419875604,FALSE,FALSE
Endothelial,HLA-DPA1,2.650749192,1.6711E-113,3.906E-111,0.34544485,0.003175313,0.009102211,2.67164569,0.696132597,0.23439575,3.875725822,4.617905394,3.353159986,2.524924282,0.828235703,FALSE,FALSE
Endothelial,TSPAN7,2.599225676,2.24767E-85,3.60438E-83,1.176145982,6.05678E-48,1.60633E-45,0.754172133,0.437845304,0.092031873,2.926122486,1.46779712,1.734616353,-1.973910206,3.708526559,FALSE,FALSE
Endothelial,HLA-DPB1,2.545073124,1.7351E-106,3.739E-104,-0.306234794,0.016737471,0.038127926,2.304045834,0.624309392,0.203984064,3.669912697,4.945565274,2.990245975,2.652094167,0.338151808,FALSE,FALSE
Endothelial,STOM,2.496881964,2.11464E-94,3.73884E-92,0.803560003,8.09145E-32,1.22626E-29,1.743262999,0.57320442,0.110756972,3.099467662,2.289140066,2.296589674,-0.885383472,3.181973146,FALSE,FALSE
Endothelial,CCDC85B,2.434715384,8.22186E-96,1.49194E-93,1.226895207,2.18003E-88,1.50324E-85,2.195239912,0.744475138,0.258831341,3.711316868,2.259608864,3.285612556,0.309695652,2.975916904,FALSE,FALSE
Endothelial,C8orf4,2.363684549,2.56052E-82,3.88046E-80,0.927431037,1.28517E-19,9.95721E-18,1.496810897,0.564917127,0.135325365,3.630277655,3.113356062,2.806389068,0.227863412,2.578525656,FALSE,FALSE
Endothelial,HLA-DMA,2.2309497,1.36162E-77,1.84099E-75,0.295534345,0.000887195,0.003013623,1.303200882,0.502762431,0.188446215,3.010493866,2.89627112,2.018443144,0.488498323,1.529944822,FALSE,FALSE
Endothelial,EFNA1,2.219034528,8.34635E-73,1.056E-70,1.01814011,1.01917E-52,2.97201E-50,0.93298244,0.522099448,0.143824701,3.019929549,1.693204188,2.08232657,-1.104404547,3.186731116,FALSE,FALSE
Endothelial,BST2,2.183922211,2.43746E-79,3.4301E-77,0.868448782,1.21046E-41,2.6925E-39,2.416006316,0.755524862,0.289110226,3.776333696,2.868762293,3.371884933,1.078455278,2.293429655,FALSE,FALSE
Endothelial,SRGN,2.172546502,1.81691E-74,2.36387E-72,0.671478565,2.27539E-18,1.53072E-16,2.571443217,0.785911602,0.363877822,4.311264782,4.259860763,3.963703796,2.801387182,1.162316614,FALSE,FALSE
Endothelial,ANKRD29,2.043577847,1.78237E-06,1.19556E-05,0.679424741,0.02256836,0.049231295,0.043983623,0.078729282,0.0062417,2.337972123,0.934159742,-1.328973833,-6.389328603,5.060354769,FALSE,TRUE
Endothelial,AQP1,2.019821331,3.99455E-27,1.27816E-25,0.918094741,1.32468E-12,3.9801E-11,0.17728724,0.345303867,0.050464807,3.476217166,1.120261515,1.942156293,-3.188279943,5.130436236,FALSE,TRUE
Endothelial,ARL15,1.924625743,2.11775E-14,3.38815E-13,0.838860117,4.63085E-08,5.39392E-07,0.115619001,0.111878453,0.020584329,2.313152553,0.91084378,-0.846836488,-4.691357542,3.844521054,TRUE,TRUE
Endothelial,MECOM,1.667750886,1.05588E-18,2.26112E-17,0.919370678,1.04521E-22,1.03701E-20,0.090043577,0.158839779,0.067197875,2.383256793,0.565114623,-0.271094695,-3.330285754,3.059191059,TRUE,FALSE
Endothelial,EDN1,1.608893922,2.37348E-19,5.2625E-18,1.019696298,4.53592E-18,2.96469E-16,0.207623888,0.211325967,0.045816733,2.907420098,0.989320929,0.664964185,-3.458615723,4.123579908,FALSE,TRUE
Endothelial,EFNB2,1.524421343,4.09473E-16,7.41081E-15,1.06581635,7.30911E-31,1.02857E-28,0.107465842,0.165745856,0.067861886,2.413417289,0.534553631,-0.179533955,-3.346660409,3.167126454,TRUE,FALSE
Endothelial,SSUH2,1.471497203,0.000542896,0.002235618,1.996639112,3.40786E-07,3.17338E-06,0.080343952,0.04281768,0.006374502,3.541928279,1.136209124,-1.003713075,-6.156958721,5.153245646,TRUE,FALSE
Endothelial,SRP14,0.814217235,5.79804E-07,4.20624E-06,1.120394072,3.0477E-92,2.33504E-89,0.863592382,0.872928177,0.741301461,4.838563415,3.276676769,4.642498298,2.844809182,1.797689115,FALSE,TRUE
F.Crypt,CCL7,6.898767418,2.5813E-122,1.0378E-120,0.288478092,1,1,0.125802397,0.127419355,0.000531208,2.517284578,0.414504245,-0.455055091,-10.45923131,10.00417622,TRUE,TRUE
F.Crypt,CFD,6.712167548,0,0,4.206716967,0,0,6.838074558,0.966666667,0.122974768,6.710728507,3.192478587,6.661818907,0.168915422,6.492903485,TRUE,TRUE
F.Crypt,SHISA3,6.462197039,8.95973E-17,4.54626E-16,#N/A,1,1,6.838074558,0.011021505,0,1.605876055,-18.72313429,-4.897560567,-18.72313429,13.82557372,FALSE,TRUE
F.Crypt,SFTA1P,6.442789766,0,0,0.97537304,0.001719673,0.003692397,0.442521686,0.303494624,0.001593625,2.380498354,1.564372041,0.660242688,-7.728393549,8.388636236,TRUE,TRUE
F.Crypt,IGFBP7,6.373807897,0,0,2.117140691,1.0743E-150,7.4338E-148,6.278605,0.980107527,0.186719788,6.518857537,5.993956254,6.489869478,3.572903212,2.916966266,FALSE,FALSE
F.Crypt,APOE,6.297927416,0,0,3.314611003,0,0,6.688838049,0.973924731,0.115272244,7.042948403,5.085885576,7.004830589,1.969003412,5.035827177,FALSE,TRUE
F.Crypt,HAPLN1,6.018341793,0,0,1.246495357,1.06138E-08,6.19625E-08,0.949788986,0.52983871,0.010225764,3.034231863,2.116581217,2.117857379,-4.494991983,6.612849363,TRUE,TRUE
F.Crypt,DCN,6.003726437,0,0,2.788995476,2.1001E-201,2.1238E-198,4.989098789,0.953225806,0.079150066,5.852568515,4.297107674,5.783458432,0.637844018,5.145614414,FALSE,FALSE
F.Crypt,OMG,5.785838982,2.09067E-16,1.03956E-15,#N/A,1,1,6.838074558,0.020430108,0,1.789767431,-18.72313429,-3.823345731,-18.72313429,14.89978856,FALSE,TRUE
F.Crypt,FBLN1,5.764218461,0,0,1.535033549,1.39776E-46,1.58417E-44,3.438001639,0.882526882,0.045683931,4.242494821,2.792249411,4.062206973,-1.65990993,5.722116903,FALSE,TRUE
F.Crypt,CP,5.742110303,1.2702E-124,5.1702E-123,0.670002628,0.140032597,0.197830276,0.127807258,0.156182796,0.001195219,2.260939207,1.33620802,-0.417749588,-8.371198122,7.953448535,TRUE,TRUE
F.Crypt,CCL8,5.709404544,0,0,2.860264339,1.14328E-33,8.25862E-32,2.701919577,0.577688172,0.008499336,5.017720863,1.983091723,4.2260838,-4.895244054,9.121327854,FALSE,TRUE
F.Crypt,CCL13,5.69045125,0,0,3.28816897,1.87787E-14,2.97809E-13,2.738743783,0.515860215,0.006374502,5.836569409,2.059905316,4.881621554,-5.233441705,10.11506326,TRUE,TRUE
F.Crypt,ADAMDEC1,5.668328947,0,0,4.473626337,0,0,5.70918829,0.940053763,0.073837981,7.247160124,3.991742598,7.1579753,0.23225215,6.92572315,TRUE,TRUE
F.Crypt,VCAM1,5.617483535,0,0,0.847430499,0.003240814,0.006603685,0.670053337,0.420967742,0.012084993,2.651080962,2.51080351,1.402863284,-3.859788182,5.262651466,FALSE,FALSE
F.Crypt,ABCA8,5.496412276,0,0,0.749593225,5.75355E-06,2.04493E-05,1.688536779,0.641397849,0.010358566,3.398248717,2.780520967,2.757540315,-3.812464608,6.570004924,FALSE,TRUE
F.Crypt,LUM,5.474018956,0,0,2.628987801,5.1757E-131,2.8352E-128,4.610864086,0.928494624,0.079282869,5.922004736,4.575399549,5.814970202,0.918554145,4.896416057,FALSE,FALSE
F.Crypt,RBMS3-AS3,5.388037714,3.5238E-08,1.03618E-07,#N/A,1,1,6.838074558,0.00672043,0,1.252593139,-18.72313429,-5.96443079,-18.72313429,12.7587035,FALSE,FALSE
F.Crypt,FMO2,5.35155734,1.4753E-08,4.46085E-08,#N/A,1,1,6.838074558,0.010483871,0,1.74088546,-18.72313429,-4.834705086,-18.72313429,13.8884292,FALSE,TRUE
F.Crypt,CCL11,5.287654441,0,0,2.765301914,9.03767E-12,9.34106E-11,3.068255858,0.597043011,0.015803453,5.92082258,3.852074704,5.176729389,-2.131527305,7.308256694,TRUE,TRUE
F.Crypt,MFAP4,5.218126464,0,0,1.506158304,8.79397E-64,1.54152E-61,4.233927469,0.892473118,0.069189907,4.842792579,3.535975346,4.678673213,-0.317315375,4.995988587,TRUE,FALSE
F.Crypt,C1S,5.165107343,0,0,1.182158295,2.97998E-50,3.84096E-48,3.879547488,0.89811828,0.081540505,4.536394376,3.693082908,4.381371754,0.076746507,4.304625247,FALSE,FALSE
F.Crypt,FABP4,5.111425551,0,0,0.229550128,0.501383955,0.593308589,1.194045652,0.308064516,0.005577689,3.717917522,3.220943401,2.019222514,-4.265109579,6.284332093,FALSE,FALSE
F.Crypt,CXCL6,5.108479798,9.01362E-90,2.44334E-88,-0.941165932,1,1,0.327704677,0.104032258,0.003718459,2.848651567,3.388013646,-0.416241597,-4.682980259,4.266738663,TRUE,FALSE
F.Crypt,COLEC11,5.086976693,2.4182E-198,1.7962E-196,0.720308704,0.004331077,0.008576694,0.256336665,0.195967742,0.00252324,2.417147036,1.869863183,0.065837695,-6.760282912,6.826120607,FALSE,FALSE
F.Crypt,TCEAL5,5.06546588,3.04876E-11,1.12495E-10,#N/A,1,1,6.838074558,0.010215054,0,1.691323557,-18.72313429,-4.921735813,-18.72313429,13.80139847,FALSE,FALSE
F.Crypt,FNDC1,5.054556502,7.8601E-53,1.18234E-51,0.170313189,0.767261606,0.843622007,0.07333787,0.055913978,0.000531208,1.954723759,3.531381765,-2.205908907,-7.346509984,5.140601076,FALSE,FALSE
F.Crypt,C1R,5.051173773,0,0,1.273573083,6.76767E-60,1.07198E-57,3.743899141,0.889247312,0.084860558,4.36533118,3.670070324,4.195987814,0.11131112,4.084676693,FALSE,FALSE
F.Crypt,GGT5,5.015993738,0,0,0.401731461,0.005033124,0.009837691,1.343247026,0.511290323,0.020717131,2.726807919,2.170690437,1.759023025,-3.422306493,5.181329518,FALSE,FALSE
F.Crypt,TCF21,5.006625383,0,0,0.902017041,3.63588E-21,1.28153E-19,3.133263086,0.802419355,0.048605578,3.791591662,2.967113208,3.474020032,-1.395612758,4.86963279,FALSE,FALSE
F.Crypt,COL6A5,4.977795585,4.29273E-25,3.10603E-24,#N/A,1,1,6.838074558,0.025,0,2.454682924,-18.72313429,-2.867221453,-18.72313429,15.85591284,TRUE,TRUE
F.Crypt,TDO2,4.926257085,6.0659E-131,2.6672E-129,0.364854491,0.356377666,0.444905249,0.242755473,0.165860215,0.004780876,2.260040381,2.743569907,-0.331916346,-4.96483562,4.632919274,FALSE,FALSE
F.Crypt,SVEP1,4.898652729,1.4248E-107,4.9296E-106,0.5357934,0.082964797,0.123624412,0.192590584,0.131451613,0.00185923,2.121714541,1.463044288,-0.805676648,-7.607385871,6.801709223,FALSE,TRUE
F.Crypt,SPOCK1,4.896024759,2.9974E-34,2.90396E-33,-0.510327384,1,1,0.034043093,0.038709677,0.001328021,1.588684973,0.793257678,-3.102449406,-8.76180242,5.659353013,FALSE,FALSE
F.Crypt,LINC01082,4.89060489,0,0,0.390240188,0.001259921,0.0027853,1.832126089,0.603494624,0.022177955,2.909832409,2.828670367,2.181245524,-2.6660388,4.847284323,FALSE,FALSE
F.Crypt,GRIA3,4.859681567,3.59182E-39,3.93513E-38,0.076871032,1,1,0.053863503,0.043817204,0.001328021,1.762168161,1.025809722,-2.750169144,-8.529465546,5.779296403,FALSE,FALSE
F.Crypt,CPEB1,4.823861281,2.28247E-06,5.77292E-06,#N/A,1,1,6.838074558,0.005376344,0,1.821755791,-18.72313429,-5.717228561,-18.72313429,13.00590573,FALSE,TRUE
F.Crypt,AC092652.1,4.819571336,1.90158E-08,5.70129E-08,#N/A,1,1,6.838074558,0.009139785,0,1.580236192,-18.72313429,-5.193267005,-18.72313429,13.52986728,TRUE,FALSE
F.Crypt,MUSK,4.81337068,7.87217E-30,6.64711E-29,-0.230512565,1,1,0.054301371,0.030376344,0.000398406,2.047208793,1.220193914,-2.993673403,-10.06969186,7.076018455,FALSE,FALSE
F.Crypt,COL1A2,4.802321114,0,0,0.570553583,1.78436E-13,2.3889E-12,3.478176115,0.889784946,0.089110226,4.188936658,3.91032183,4.020465277,0.422058903,3.598406374,FALSE,FALSE
F.Crypt,PTGDS,4.800751867,0,0,1.376686956,3.35341E-07,1.49145E-06,2.157176738,0.523387097,0.015803453,4.614234106,3.985428141,3.680184493,-1.998175137,5.67835963,TRUE,TRUE
F.Crypt,IL34,4.741911733,1.7265E-277,1.9911E-275,-0.046920287,0.787501413,0.862557784,0.567250965,0.323924731,0.016201859,2.305890931,1.983763322,0.679622863,-3.963882309,4.643505172,FALSE,FALSE
F.Crypt,HSD11B1,4.720872457,4.7192E-108,1.6457E-106,-0.521293804,0.152055283,0.212418532,0.210954179,0.115860215,0.004116866,2.158917287,2.482174525,-0.950619863,-5.441918983,4.49129912,FALSE,FALSE
F.Crypt,PTGFR,4.709895177,7.40426E-37,7.66487E-36,1.300862166,0.028853662,0.048084559,0.039266488,0.047043011,0.000929615,1.717610306,2.129498166,-2.692244954,-7.940762452,5.248517498,TRUE,FALSE
F.Crypt,ABCA6,4.693233775,5.4913E-145,2.7661E-143,0.211154207,0.400273454,0.4913993,0.291542714,0.164784946,0.004648074,2.120803577,1.775362768,-0.48053618,-5.973579827,5.493043647,TRUE,FALSE
F.Crypt,SCARA5,4.674175412,0,0,0.370138327,0.002824922,0.00581573,0.939540278,0.440322581,0.012350598,2.567498136,2.206358815,1.384131587,-4.132858757,5.516990344,FALSE,TRUE
F.Crypt,ELANE,4.66246429,8.6556E-122,3.4276E-120,-0.084122881,0.69218897,0.776468293,0.19124343,0.132795699,0.001726428,2.064800439,2.205921392,-0.847914031,-6.971655267,6.123741236,TRUE,TRUE
F.Crypt,PLAC9,4.658408283,0,0,0.317628306,0.007563696,0.01429145,2.119682525,0.626075269,0.036653386,3.060744667,2.835921543,2.385152924,-1.933975878,4.319128801,FALSE,FALSE
F.Crypt,COL3A1,4.651292704,0,0,0.679041909,1.1989E-13,1.66266E-12,3.464081884,0.881989247,0.089110226,4.522251817,4.262118051,4.341084809,0.773854634,3.567230175,FALSE,FALSE
F.Crypt,SLIT3,4.636905274,1.0308E-76,2.34869E-75,-0.542438482,0.203927267,0.27407808,0.14529957,0.092741935,0.00252324,2.172254532,1.874863668,-1.258372586,-6.755283675,5.496911089,TRUE,FALSE
F.Crypt,TNXB,4.63201182,1.4485E-202,1.1202E-200,0.49284915,0.051521321,0.08069464,0.508825326,0.263172043,0.009827357,2.632175318,1.767833998,0.706254967,-4.901048149,5.607303116,FALSE,FALSE
F.Crypt,IFITM3,4.586809413,0,0,1.813116333,2.2382E-305,3.2696E-302,4.693229283,0.958064516,0.35059761,4.916788573,3.851099545,4.854983293,2.338988038,2.515995255,FALSE,FALSE
F.Crypt,LRRC15,4.557897621,1.58979E-19,9.20342E-19,0.026700499,0.970331223,1,0.016976266,0.01827957,0.000265604,1.611909689,2.540766662,-4.161655799,-9.335512585,5.173856786,FALSE,FALSE
F.Crypt,SOD3,4.535171059,0,0,1.320628013,1.26093E-57,1.8838E-55,2.867761402,0.830913978,0.124568393,4.134507637,2.947952796,3.867278708,-0.057034205,3.924312914,FALSE,FALSE
F.Crypt,CNTN1,4.509971635,4.14205E-05,9.21101E-05,#N/A,1,1,6.838074558,0.007795699,0,1.687937465,-18.72313429,-5.315036755,-18.72313429,13.40809753,FALSE,TRUE
F.Crypt,ITIH5,4.506448172,1.1113E-295,1.4048E-293,0.41488327,0.010442397,0.019157996,0.728791958,0.346774194,0.01686587,2.47558496,1.993835543,0.947654533,-3.895865129,4.843519662,FALSE,FALSE
F.Crypt,CCL2,4.48626458,0,0,1.007238503,7.7802E-15,1.30301E-13,3.492339648,0.802688172,0.059096946,4.944336313,4.650501502,4.627247883,0.569730992,4.057516892,FALSE,FALSE
F.Crypt,ASPN,4.485278263,2.58083E-42,3.04306E-41,-0.042934723,1,1,0.096981104,0.070698925,0.003984064,2.551060429,2.814987974,-1.271100011,-5.156437146,3.885337135,FALSE,FALSE
F.Crypt,ACSS3,4.463561356,8.14444E-21,4.93433E-20,0.052594356,1,1,0.026941642,0.024462366,0.000664011,1.629104694,1.534846634,-3.724144591,-9.019928844,5.295784253,FALSE,FALSE
F.Crypt,ADORA1,4.460090911,4.22326E-33,3.97731E-32,-0.234282176,0.687209217,0.771737791,0.048749891,0.041666667,0.000929615,1.86179768,1.269780744,-2.723143724,-8.799813311,6.076669587,FALSE,FALSE
F.Crypt,DPT,4.457679723,1.9285E-191,1.3558E-189,-1.113331207,0.00016981,0.000448607,0.519291094,0.221774194,0.011022576,2.766292143,3.680966815,0.593457266,-2.822404581,3.415861847,FALSE,FALSE
F.Crypt,PTN,4.435854076,0,0,0.485548767,3.26555E-05,0.000100403,1.90716397,0.611021505,0.033200531,3.297956116,3.243907907,2.587251395,-1.668731711,4.255983105,FALSE,FALSE
F.Crypt,ANGPTL1,4.36961422,2.0762E-107,7.1643E-106,-0.222654164,0.24703602,0.324032979,0.106173011,0.125268817,0.001992032,2.005970429,2.961952454,-0.990924537,-6.009376752,5.018452216,FALSE,TRUE
F.Crypt,EVA1A,4.367656772,2.5879E-130,1.1155E-128,0.569317343,0.010015483,0.018446842,0.331280654,0.162365591,0.0062417,2.15293577,2.067206437,-0.46974253,-5.256512207,4.786769678,FALSE,FALSE
F.Crypt,LGALS1,4.360690923,0,0,1.201241115,2.6319E-129,1.2816E-126,4.014277197,0.968817204,0.361088977,5.25154556,4.673050559,5.205841953,3.203477077,2.002364876,FALSE,FALSE
F.Crypt,RP11-135D11.2,4.339451938,3.2944E-14,1.45683E-13,#N/A,1,1,6.838074558,0.010483871,0,2.014114288,-18.72313429,-4.561492501,-18.72313429,14.16164179,TRUE,FALSE
F.Crypt,PPAP2B,4.323222039,0,0,0.873620728,8.59448E-24,3.64489E-22,1.672913736,0.614516129,0.044754316,3.137309093,1.894445414,2.434832113,-2.587364815,5.022196928,FALSE,FALSE
F.Crypt,THY1,4.316368113,0,0,0.329248621,0.050485211,0.079279631,0.88106664,0.453494624,0.035192563,2.788765182,2.671013487,1.647923116,-2.157557762,3.805480878,FALSE,FALSE
F.Crypt,CYGB,4.306759571,0,0,0.039072363,0.631535126,0.718611545,2.398157949,0.747849462,0.064807437,3.450630526,3.338987742,3.031450428,-0.608704316,3.640154744,FALSE,FALSE
F.Crypt,CXCL12,4.295199073,0,0,0.890742529,2.89035E-17,6.83442E-16,2.357940547,0.672849462,0.044223108,3.720144621,2.96552246,3.148500414,-1.533524098,4.682024512,FALSE,FALSE
F.Crypt,HTRA3,4.284675716,8.9819E-137,4.0719E-135,-0.455745961,0.035952764,0.058542357,0.262194547,0.194354839,0.007968127,2.15422538,2.156812145,-0.209006584,-4.814638333,4.605631749,FALSE,FALSE
F.Crypt,EPHA7,4.284233949,8.80838E-52,1.29534E-50,0.389586084,0.320870872,0.406601383,0.106823603,0.069623656,0.001726428,1.976055689,2.114864455,-1.868211605,-7.062684991,5.194473386,TRUE,FALSE
F.Crypt,A2M,4.283638915,0,0,1.171455407,1.84595E-72,4.04479E-70,3.492074115,0.848387097,0.122177955,4.09878691,3.199327624,3.861581528,0.166386133,3.695195395,FALSE,FALSE
F.Crypt,CTSK,4.270373216,0,0,0.611521356,9.42954E-11,8.11323E-10,2.07068938,0.689247312,0.052722444,3.252836672,2.782739799,2.71593047,-1.462690449,4.178620919,FALSE,FALSE
F.Crypt,COL14A1,4.251942896,1.3276E-219,1.1483E-217,-0.034928445,0.833416379,0.904165371,0.59986094,0.298924731,0.011155378,2.501481694,2.182482894,0.759337241,-4.303568732,5.062905973,FALSE,FALSE
F.Crypt,CFH,4.251835792,0,0,0.633270688,7.2578E-09,4.39513E-08,1.853771933,0.63844086,0.047808765,3.327162276,2.553507427,2.679787356,-1.833062316,4.512849672,FALSE,FALSE
F.Crypt,DKK3,4.247238697,0,0,-0.24559286,0.014495038,0.025724389,1.25655402,0.531989247,0.028286853,2.670492047,3.008716887,1.759961498,-2.134993412,3.894954911,FALSE,FALSE
F.Crypt,LCE2A,4.234286907,1.58011E-13,6.70769E-13,#N/A,1,1,6.838074558,0.010215054,0,2.606890238,-18.72313429,-4.006216128,-18.72313429,14.71691816,TRUE,FALSE
F.Crypt,RBP1,4.222270156,0,0,0.6904874,1.60635E-19,4.778E-18,2.667468,0.717741935,0.055909695,3.435349088,2.749475594,2.95688633,-1.411273761,4.368160091,FALSE,FALSE
